date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:57:12	342338/342338	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Feb%202022%2017:20:24%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/07/SB18-23-1.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/jpg/sb18-23-1.jpg	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:57:13	407716/407716	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Feb%202022%2017:20:24%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/07/SB17-32-5.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/jpg/sb17-32-5.jpg	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:57:13	140484/140484	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jun%202022%2008:21:21%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/07/TECHNOPARK-1024x576-1.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/jpg/technopark-1024x576-1.jpg	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:57:13	451310/451310	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Jul%202022%2009:15:53%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/07/bang-gia-ban-biet-thu-vinhomes-ocean-park-1.png	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/png/bang-gia-ban-biet-thu-vinhomes-ocean-park-1.png	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:57:13	105436/105436	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jan%202022%2006:58:22%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/07/biet-thu-don-lap-ngoc-trai-vinhomes-ocean-park-1.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/jpg/biet-thu-don-lap-ngoc-trai-vinhomes-ocean-park-1.jpg	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:57:14	68787/68787	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Mar%202022%2009:16:42%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/06/logo-2-removebg-preview-1.png	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/png/logo-2-removebg-preview-1.png	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:57:15	1173734/1173734	---MCZ	200	added ('OK')	application/javascript	etag:W/%22629320fd-11e8e6%22	https://builder.simplepage.vn/wp-content/cache/min/1/ed1d8e599ed99648a49131460c880281.js	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/js/ed1d8e599ed99648a49131460c880281.js	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:57:16	1044371/1044371	---MCZ	200	added ('OK')	text/css	etag:W/%22629320d9-fef93%22	https://builder.simplepage.vn/wp-content/cache/min/1/6b160b4ac55995aab590613d292e60ad.css	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/css/6b160b4ac55995aab590613d292e60ad.css	(from https://builder.simplepage.vn/mhreal/)
02:57:17	226678/226678	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20Jul%202022%2011:14:04%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/09/8812edbdcf6224d08f2b22dfbd603d8a_cover.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/jpg/8812edbdcf6224d08f2b22dfbd603d8a_cover.jpg	(from https://builder.simplepage.vn/mhreal/)
02:57:17	67317/67317	---M--	200	added ('OK')	image/png	etag:W/%22PSA-G-vUg0eJtm%22	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/09/%c6%afGEAD.png	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/png/%c6%afgead.png	(from https://builder.simplepage.vn/mhreal/)
