date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:54:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Jul%202022%2011:54:39%20GMT	https://builder.simplepage.vn/	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/index-12.html	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:40	37599/37599	---M--	200	added ('OK')	image/webp	etag:W/%22PSA-sNesIj1M7M%22	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2021/03/co-ngayvv.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/co-ngayvv.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:41	4693/4693	---M--	200	added ('OK')	image/webp	etag:W/%22PSA-UMSjkKcsIp%22	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/12/Logo-AB-Ditizen-1.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/logo-ab-ditizen-1.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:41	10859/10859	---M--	200	added ('OK')	image/webp	etag:W/%22PSA-fmJR1oo5x1%22	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2021/02/tien-ich-f.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/tien-ich-f.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:42	10747/10747	---M--	200	added ('OK')	image/webp	etag:W/%22PSA-USDgHCAwnJ%22	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/12/bao-mat.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/bao-mat.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:42	10960/10960	---M--	200	added ('OK')	image/webp	etag:W/%22PSA-zoQFkvb7WE%22	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/12/giao-dich.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/giao-dich.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:42	11680/11680	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2012:16:51%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2021/02/sann-pham.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/sann-pham.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:43	42572/42572	---M--	200	added ('OK')	image/png	date:Mon,%2009%20May%202022%2004:09:59%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/07/tkta-1.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/tkta-1.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:43	42572/42572	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Feb%202022%2004:01:51%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/07/tkta.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/tkta.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:43	1452/1452	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Jul%202022%2005:56:48%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2021/01/yodot.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/yodot.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:43	80891/80891	---M--	200	added ('OK')	image/png	date:Sun,%2031%20Jul%202022%2011:54:42%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/12/p1.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/p1.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:44	18322/18322	---M--	200	added ('OK')	image/png	date:Sun,%2031%20Jul%202022%2011:54:42%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2021/02/p331.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/p331.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:44	85784/85784	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Oct%202021%2015:25:11%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/12/p3.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/p3.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:44	51715/51715	---M--	200	added ('OK')	image/png	date:Sun,%2031%20Jul%202022%2011:54:43%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/12/p4.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/p4.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:44	38770/38770	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Jul%202022%2018:10:53%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/12/p5.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/p5.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:45	476777/476777	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Dec%202021%2008:16:14%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/07/post-FB-3-03-scaled.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/jpg/post-fb-3-03-scaled.jpg	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:45	57197/57197	---M--	200	added ('OK')	image/png	date:Sun,%2031%20Jul%202022%2011:54:43%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2021/02/fai.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/fai.png	(from https://builder.simplepage.vn/abbank-ditizen/)
